speaker_ID,sex,length,origin_path
286,M,60644,wav16_cut/p286_004.wav
276,F,60644,wav16_cut/p276_142.wav
306,F,60646,wav16_cut/p306_029.wav
288,F,60646,wav16_cut/p288_131.wav
305,F,60649,wav16_cut/p305_164.wav
330,F,60650,wav16_cut/p330_245.wav
312,F,60652,wav16_cut/p312_150.wav
281,M,60656,wav16_cut/p281_407.wav
286,M,60658,wav16_cut/p286_197.wav
243,M,60658,wav16_cut/p243_388.wav
330,F,60658,wav16_cut/p330_118.wav
334,M,60664,wav16_cut/p334_307.wav
237,M,60666,wav16_cut/p237_262.wav
335,F,60670,wav16_cut/p335_017.wav
284,M,60671,wav16_cut/p284_389.wav
265,F,60672,wav16_cut/p265_309.wav
301,F,60672,wav16_cut/p301_167.wav
308,F,60722,wav16_cut/p308_220.wav
238,F,60761,wav16_cut/p238_165.wav
299,F,60761,wav16_cut/p299_193.wav
300,F,60763,wav16_cut/p300_263.wav
300,F,60763,wav16_cut/p300_360.wav
307,F,60764,wav16_cut/p307_090.wav
258,M,60764,wav16_cut/p258_300.wav
230,F,60767,wav16_cut/p230_388.wav
275,M,60769,wav16_cut/p275_348.wav
318,F,60771,wav16_cut/p318_125.wav
246,M,60772,wav16_cut/p246_236.wav
298,M,60773,wav16_cut/p298_325.wav
288,F,60777,wav16_cut/p288_129.wav
274,M,60779,wav16_cut/p274_099.wav
306,F,60780,wav16_cut/p306_167.wav
225,F,60780,wav16_cut/p225_013.wav
228,F,60780,wav16_cut/p228_091.wav
287,M,60788,wav16_cut/p287_249.wav
246,M,60789,wav16_cut/p246_266.wav
302,M,60789,wav16_cut/p302_089.wav
272,M,60790,wav16_cut/p272_004.wav
256,M,60791,wav16_cut/p256_201.wav
361,F,60793,wav16_cut/p361_014.wav
264,F,60794,wav16_cut/p264_339.wav
277,F,60795,wav16_cut/p277_152.wav
297,F,60799,wav16_cut/p297_091.wav
307,F,60800,wav16_cut/p307_312.wav
329,F,60802,wav16_cut/p329_098.wav
334,M,60810,wav16_cut/p334_355.wav
303,F,60810,wav16_cut/p303_149.wav
239,F,60811,wav16_cut/p239_276.wav
301,F,60813,wav16_cut/p301_196.wav
329,F,60818,wav16_cut/p329_100.wav
258,M,60818,wav16_cut/p258_014.wav
330,F,60818,wav16_cut/p330_248.wav
281,M,60819,wav16_cut/p281_418.wav
264,F,60820,wav16_cut/p264_204.wav
301,F,60820,wav16_cut/p301_034.wav
238,F,60821,wav16_cut/p238_268.wav
270,M,60823,wav16_cut/p270_389.wav
233,F,60826,wav16_cut/p233_377.wav
248,F,60826,wav16_cut/p248_298.wav
307,F,60828,wav16_cut/p307_204.wav
316,M,60830,wav16_cut/p316_353.wav
307,F,60830,wav16_cut/p307_037.wav
347,M,60831,wav16_cut/p347_214.wav
326,M,60833,wav16_cut/p326_380.wav
297,F,60837,wav16_cut/p297_028.wav
227,M,60839,wav16_cut/p227_311.wav
246,M,60839,wav16_cut/p246_086.wav
255,M,60840,wav16_cut/p255_136.wav
351,F,60840,wav16_cut/p351_004.wav
297,F,60840,wav16_cut/p297_125.wav
249,F,60841,wav16_cut/p249_286.wav
363,M,60843,wav16_cut/p363_013.wav
293,F,60843,wav16_cut/p293_111.wav
301,F,60933,wav16_cut/p301_260.wav
228,F,60940,wav16_cut/p228_083.wav
262,F,60943,wav16_cut/p262_221.wav
233,F,60944,wav16_cut/p233_017.wav
310,F,60944,wav16_cut/p310_009.wav
270,M,60948,wav16_cut/p270_071.wav
248,F,60952,wav16_cut/p248_371.wav
298,M,60953,wav16_cut/p298_356.wav
272,M,60954,wav16_cut/p272_119.wav
297,F,60957,wav16_cut/p297_219.wav
249,F,60957,wav16_cut/p249_087.wav
314,F,60959,wav16_cut/p314_274.wav
246,M,60962,wav16_cut/p246_071.wav
297,F,60963,wav16_cut/p297_061.wav
298,M,60965,wav16_cut/p298_009.wav
245,M,60966,wav16_cut/p245_090.wav
243,M,60970,wav16_cut/p243_330.wav
314,F,60972,wav16_cut/p314_032.wav
307,F,60975,wav16_cut/p307_354.wav
272,M,60981,wav16_cut/p272_049.wav
282,F,60981,wav16_cut/p282_276.wav
233,F,60982,wav16_cut/p233_255.wav
311,M,60983,wav16_cut/p311_297.wav
329,F,60984,wav16_cut/p329_013.wav
305,F,60985,wav16_cut/p305_020.wav
293,F,60987,wav16_cut/p293_313.wav
259,M,60990,wav16_cut/p259_111.wav
300,F,60992,wav16_cut/p300_245.wav
307,F,60993,wav16_cut/p307_070.wav
306,F,60994,wav16_cut/p306_188.wav
241,M,60996,wav16_cut/p241_004.wav
270,M,60996,wav16_cut/p270_147.wav
307,F,60997,wav16_cut/p307_109.wav
246,M,60998,wav16_cut/p246_361.wav
228,F,60999,wav16_cut/p228_245.wav
225,F,61000,wav16_cut/p225_116.wav
300,F,61001,wav16_cut/p300_226.wav
234,F,61002,wav16_cut/p234_014.wav
246,M,61002,wav16_cut/p246_119.wav
266,F,61003,wav16_cut/p266_360.wav
248,F,61006,wav16_cut/p248_221.wav
313,F,61007,wav16_cut/p313_136.wav
253,F,61008,wav16_cut/p253_334.wav
233,F,61011,wav16_cut/p233_319.wav
335,F,61011,wav16_cut/p335_293.wav
256,M,61107,wav16_cut/p256_258.wav
297,F,61108,wav16_cut/p297_026.wav
270,M,61108,wav16_cut/p270_328.wav
263,M,61109,wav16_cut/p263_014.wav
228,F,61110,wav16_cut/p228_224.wav
249,F,61113,wav16_cut/p249_318.wav
260,M,61113,wav16_cut/p260_250.wav
247,M,61115,wav16_cut/p247_471.wav
303,F,61115,wav16_cut/p303_073.wav
300,F,61119,wav16_cut/p300_035.wav
301,F,61119,wav16_cut/p301_053.wav
238,F,61120,wav16_cut/p238_117.wav
293,F,61122,wav16_cut/p293_113.wav
267,F,61123,wav16_cut/p267_383.wav
326,M,61123,wav16_cut/p326_197.wav
281,M,61123,wav16_cut/p281_378.wav
271,M,61129,wav16_cut/p271_091.wav
265,F,61130,wav16_cut/p265_326.wav
303,F,61132,wav16_cut/p303_062.wav
281,M,61133,wav16_cut/p281_044.wav
300,F,61134,wav16_cut/p300_108.wav
255,M,61135,wav16_cut/p255_367.wav
256,M,61135,wav16_cut/p256_138.wav
299,F,61139,wav16_cut/p299_121.wav
225,F,61140,wav16_cut/p225_092.wav
282,F,61142,wav16_cut/p282_348.wav
323,F,61142,wav16_cut/p323_122.wav
271,M,61143,wav16_cut/p271_382.wav
335,F,61146,wav16_cut/p335_297.wav
301,F,61146,wav16_cut/p301_312.wav
334,M,61147,wav16_cut/p334_009.wav
250,F,61152,wav16_cut/p250_420.wav
301,F,61152,wav16_cut/p301_141.wav
286,M,61154,wav16_cut/p286_012.wav
286,M,61156,wav16_cut/p286_210.wav
323,F,61157,wav16_cut/p323_350.wav
308,F,61158,wav16_cut/p308_279.wav
298,M,61159,wav16_cut/p298_371.wav
268,F,61159,wav16_cut/p268_052.wav
300,F,61161,wav16_cut/p300_349.wav
237,M,61163,wav16_cut/p237_068.wav
318,F,61163,wav16_cut/p318_051.wav
303,F,61165,wav16_cut/p303_200.wav
317,F,61166,wav16_cut/p317_048.wav
303,F,61166,wav16_cut/p303_196.wav
249,F,61167,wav16_cut/p249_349.wav
238,F,61168,wav16_cut/p238_127.wav
277,F,61169,wav16_cut/p277_012.wav
265,F,61169,wav16_cut/p265_238.wav
256,M,61170,wav16_cut/p256_026.wav
255,M,61175,wav16_cut/p255_227.wav
233,F,61175,wav16_cut/p233_343.wav
264,F,61177,wav16_cut/p264_206.wav
293,F,61184,wav16_cut/p293_147.wav
307,F,61184,wav16_cut/p307_413.wav
362,F,61184,wav16_cut/p362_053.wav
323,F,61275,wav16_cut/p323_371.wav
330,F,61276,wav16_cut/p330_121.wav
306,F,61277,wav16_cut/p306_338.wav
306,F,61277,wav16_cut/p306_195.wav
226,M,61280,wav16_cut/p226_288.wav
255,M,61281,wav16_cut/p255_012.wav
240,F,61288,wav16_cut/p240_258.wav
345,M,61294,wav16_cut/p345_316.wav
229,F,61296,wav16_cut/p229_178.wav
256,M,61298,wav16_cut/p256_122.wav
255,M,61298,wav16_cut/p255_110.wav
268,F,61298,wav16_cut/p268_148.wav
262,F,61307,wav16_cut/p262_192.wav
265,F,61308,wav16_cut/p265_057.wav
245,M,61311,wav16_cut/p245_273.wav
257,F,61311,wav16_cut/p257_018.wav
243,M,61313,wav16_cut/p243_232.wav
275,M,61313,wav16_cut/p275_014.wav
256,M,61314,wav16_cut/p256_195.wav
268,F,61314,wav16_cut/p268_235.wav
297,F,61316,wav16_cut/p297_240.wav
248,F,61318,wav16_cut/p248_259.wav
268,F,61319,wav16_cut/p268_119.wav
246,M,61322,wav16_cut/p246_175.wav
300,F,61323,wav16_cut/p300_293.wav
313,F,61324,wav16_cut/p313_281.wav
343,F,61331,wav16_cut/p343_194.wav
330,F,61331,wav16_cut/p330_337.wav
269,F,61332,wav16_cut/p269_184.wav
330,F,61335,wav16_cut/p330_267.wav
303,F,61340,wav16_cut/p303_311.wav
249,F,61341,wav16_cut/p249_289.wav
245,M,61345,wav16_cut/p245_351.wav
303,F,61347,wav16_cut/p303_321.wav
287,M,61350,wav16_cut/p287_325.wav
297,F,61350,wav16_cut/p297_068.wav
233,F,61351,wav16_cut/p233_299.wav
297,F,61351,wav16_cut/p297_160.wav
238,F,61353,wav16_cut/p238_315.wav
243,M,61355,wav16_cut/p243_073.wav
272,M,61355,wav16_cut/p272_069.wav
276,F,61355,wav16_cut/p276_284.wav
293,F,61355,wav16_cut/p293_067.wav
334,M,61355,wav16_cut/p334_336.wav
301,F,61355,wav16_cut/p301_202.wav
282,F,61355,wav16_cut/p282_108.wav
277,F,61446,wav16_cut/p277_243.wav
314,F,61447,wav16_cut/p314_056.wav
230,F,61447,wav16_cut/p230_103.wav
237,M,61448,wav16_cut/p237_204.wav
231,F,61448,wav16_cut/p231_015.wav
297,F,61449,wav16_cut/p297_146.wav
270,M,61451,wav16_cut/p270_420.wav
323,F,61453,wav16_cut/p323_396.wav
275,M,61454,wav16_cut/p275_231.wav
326,M,61454,wav16_cut/p326_332.wav
293,F,61457,wav16_cut/p293_034.wav
255,M,61458,wav16_cut/p255_269.wav
248,F,61461,wav16_cut/p248_361.wav
314,F,61464,wav16_cut/p314_200.wav
263,M,61464,wav16_cut/p263_183.wav
259,M,61467,wav16_cut/p259_438.wav
269,F,61467,wav16_cut/p269_104.wav
252,M,61470,wav16_cut/p252_202.wav
330,F,61471,wav16_cut/p330_273.wav
274,M,61473,wav16_cut/p274_035.wav
253,F,61473,wav16_cut/p253_147.wav
363,M,61474,wav16_cut/p363_004.wav
233,F,61475,wav16_cut/p233_014.wav
293,F,61476,wav16_cut/p293_334.wav
317,F,61480,wav16_cut/p317_013.wav
259,M,61481,wav16_cut/p259_370.wav
285,M,61481,wav16_cut/p285_014.wav
239,F,61482,wav16_cut/p239_404.wav
343,F,61482,wav16_cut/p343_244.wav
252,M,61482,wav16_cut/p252_374.wav
243,M,61483,wav16_cut/p243_033.wav
341,F,61483,wav16_cut/p341_116.wav
266,F,61483,wav16_cut/p266_351.wav
330,F,61484,wav16_cut/p330_345.wav
265,F,61487,wav16_cut/p265_340.wav
300,F,61492,wav16_cut/p300_351.wav
246,M,61495,wav16_cut/p246_318.wav
247,M,61495,wav16_cut/p247_012.wav
271,M,61498,wav16_cut/p271_355.wav
376,M,61503,wav16_cut/p376_236.wav
303,F,61504,wav16_cut/p303_349.wav
307,F,61506,wav16_cut/p307_039.wav
285,M,61510,wav16_cut/p285_030.wav
316,M,61511,wav16_cut/p316_164.wav
297,F,61515,wav16_cut/p297_045.wav
314,F,61517,wav16_cut/p314_072.wav
245,M,61517,wav16_cut/p245_013.wav
295,F,61518,wav16_cut/p295_191.wav
308,F,61518,wav16_cut/p308_203.wav
271,M,61518,wav16_cut/p271_301.wav
264,F,61521,wav16_cut/p264_419.wav
305,F,61523,wav16_cut/p305_197.wav
303,F,61523,wav16_cut/p303_344.wav
249,F,61524,wav16_cut/p249_257.wav
228,F,61524,wav16_cut/p228_108.wav
292,M,61526,wav16_cut/p292_075.wav
265,F,61617,wav16_cut/p265_070.wav
248,F,61617,wav16_cut/p248_226.wav
243,M,61619,wav16_cut/p243_136.wav
276,F,61619,wav16_cut/p276_060.wav
274,M,61621,wav16_cut/p274_076.wav
258,M,61622,wav16_cut/p258_240.wav
271,M,61623,wav16_cut/p271_442.wav
301,F,61624,wav16_cut/p301_249.wav
335,F,61624,wav16_cut/p335_386.wav
262,F,61626,wav16_cut/p262_142.wav
226,M,61628,wav16_cut/p226_046.wav
288,F,61631,wav16_cut/p288_402.wav
301,F,61634,wav16_cut/p301_140.wav
306,F,61636,wav16_cut/p306_210.wav
316,M,61637,wav16_cut/p316_403.wav
265,F,61638,wav16_cut/p265_223.wav
308,F,61642,wav16_cut/p308_343.wav
228,F,61645,wav16_cut/p228_197.wav
314,F,61645,wav16_cut/p314_004.wav
252,M,61647,wav16_cut/p252_050.wav
243,M,61650,wav16_cut/p243_053.wav
255,M,61651,wav16_cut/p255_262.wav
271,M,61652,wav16_cut/p271_095.wav
298,M,61652,wav16_cut/p298_289.wav
374,M,61652,wav16_cut/p374_071.wav
326,M,61653,wav16_cut/p326_352.wav
271,M,61654,wav16_cut/p271_124.wav
275,M,61656,wav16_cut/p275_218.wav
272,M,61657,wav16_cut/p272_202.wav
293,F,61657,wav16_cut/p293_109.wav
226,M,61660,wav16_cut/p226_363.wav
314,F,61663,wav16_cut/p314_012.wav
264,F,61663,wav16_cut/p264_311.wav
256,M,61664,wav16_cut/p256_248.wav
249,F,61665,wav16_cut/p249_245.wav
248,F,61665,wav16_cut/p248_091.wav
226,M,61667,wav16_cut/p226_284.wav
230,F,61670,wav16_cut/p230_075.wav
330,F,61671,wav16_cut/p330_292.wav
240,F,61671,wav16_cut/p240_213.wav
255,M,61671,wav16_cut/p255_372.wav
300,F,61675,wav16_cut/p300_377.wav
268,F,61676,wav16_cut/p268_295.wav
274,M,61677,wav16_cut/p274_360.wav
252,M,61677,wav16_cut/p252_013.wav
265,F,61679,wav16_cut/p265_061.wav
272,M,61684,wav16_cut/p272_046.wav
362,F,61689,wav16_cut/p362_195.wav
330,F,61693,wav16_cut/p330_020.wav
240,F,61694,wav16_cut/p240_210.wav
228,F,61695,wav16_cut/p228_135.wav
259,M,61696,wav16_cut/p259_290.wav
300,F,61786,wav16_cut/p300_106.wav
313,F,61787,wav16_cut/p313_090.wav
245,M,61795,wav16_cut/p245_334.wav
306,F,61795,wav16_cut/p306_083.wav
297,F,61805,wav16_cut/p297_097.wav
300,F,61807,wav16_cut/p300_397.wav
244,F,61811,wav16_cut/p244_365.wav
238,F,61812,wav16_cut/p238_101.wav
311,M,61814,wav16_cut/p311_199.wav
300,F,61815,wav16_cut/p300_073.wav
341,F,61818,wav16_cut/p341_027.wav
272,M,61818,wav16_cut/p272_334.wav
240,F,61818,wav16_cut/p240_164.wav
228,F,61819,wav16_cut/p228_360.wav
303,F,61822,wav16_cut/p303_111.wav
341,F,61826,wav16_cut/p341_159.wav
341,F,61826,wav16_cut/p341_060.wav
243,M,61833,wav16_cut/p243_350.wav
297,F,61838,wav16_cut/p297_133.wav
243,M,61839,wav16_cut/p243_144.wav
250,F,61842,wav16_cut/p250_173.wav
298,M,61848,wav16_cut/p298_127.wav
230,F,61850,wav16_cut/p230_295.wav
268,F,61851,wav16_cut/p268_283.wav
284,M,61851,wav16_cut/p284_118.wav
286,M,61856,wav16_cut/p286_299.wav
278,M,61861,wav16_cut/p278_009.wav
288,F,61866,wav16_cut/p288_014.wav
237,M,61867,wav16_cut/p237_274.wav
326,M,61956,wav16_cut/p326_322.wav
301,F,61957,wav16_cut/p301_237.wav
248,F,61957,wav16_cut/p248_037.wav
228,F,61958,wav16_cut/p228_253.wav
300,F,61958,wav16_cut/p300_230.wav
302,M,61961,wav16_cut/p302_050.wav
227,M,61962,wav16_cut/p227_177.wav
329,F,61965,wav16_cut/p329_258.wav
267,F,61965,wav16_cut/p267_009.wav
255,M,61966,wav16_cut/p255_031.wav
248,F,61969,wav16_cut/p248_159.wav
305,F,61972,wav16_cut/p305_089.wav
259,M,61981,wav16_cut/p259_004.wav
271,M,61982,wav16_cut/p271_391.wav
303,F,61982,wav16_cut/p303_330.wav
265,F,61983,wav16_cut/p265_345.wav
308,F,61990,wav16_cut/p308_007.wav
228,F,61990,wav16_cut/p228_322.wav
298,M,61991,wav16_cut/p298_095.wav
267,F,61992,wav16_cut/p267_014.wav
300,F,61993,wav16_cut/p300_181.wav
306,F,61994,wav16_cut/p306_230.wav
228,F,61997,wav16_cut/p228_256.wav
301,F,62000,wav16_cut/p301_036.wav
306,F,62001,wav16_cut/p306_288.wav
225,F,62002,wav16_cut/p225_354.wav
300,F,62003,wav16_cut/p300_039.wav
341,F,62004,wav16_cut/p341_043.wav
228,F,62004,wav16_cut/p228_353.wav
281,M,62006,wav16_cut/p281_316.wav
286,M,62007,wav16_cut/p286_007.wav
265,F,62009,wav16_cut/p265_243.wav
230,F,62009,wav16_cut/p230_206.wav
234,F,62017,wav16_cut/p234_263.wav
341,F,62018,wav16_cut/p341_373.wav
265,F,62019,wav16_cut/p265_273.wav
264,F,62028,wav16_cut/p264_002.wav
256,M,62029,wav16_cut/p256_135.wav
266,F,62030,wav16_cut/p266_149.wav
308,F,62034,wav16_cut/p308_336.wav
374,M,62037,wav16_cut/p374_013.wav
329,F,62038,wav16_cut/p329_109.wav
262,F,62038,wav16_cut/p262_248.wav
362,F,62038,wav16_cut/p362_144.wav
301,F,62038,wav16_cut/p301_112.wav
295,F,62126,wav16_cut/p295_085.wav
305,F,62132,wav16_cut/p305_013.wav
256,M,62132,wav16_cut/p256_289.wav
300,F,62135,wav16_cut/p300_248.wav
301,F,62137,wav16_cut/p301_292.wav
306,F,62140,wav16_cut/p306_050.wav
341,F,62140,wav16_cut/p341_151.wav
317,F,62141,wav16_cut/p317_383.wav
264,F,62141,wav16_cut/p264_268.wav
295,F,62142,wav16_cut/p295_099.wav
330,F,62143,wav16_cut/p330_232.wav
293,F,62143,wav16_cut/p293_257.wav
256,M,62144,wav16_cut/p256_036.wav
228,F,62144,wav16_cut/p228_088.wav
301,F,62146,wav16_cut/p301_262.wav
335,F,62147,wav16_cut/p335_243.wav
307,F,62148,wav16_cut/p307_056.wav
269,F,62151,wav16_cut/p269_202.wav
326,M,62151,wav16_cut/p326_313.wav
300,F,62157,wav16_cut/p300_063.wav
305,F,62158,wav16_cut/p305_094.wav
326,M,62161,wav16_cut/p326_012.wav
238,F,62163,wav16_cut/p238_152.wav
323,F,62165,wav16_cut/p323_128.wav
230,F,62167,wav16_cut/p230_292.wav
315,M,62172,wav16_cut/p315_158.wav
334,M,62173,wav16_cut/p334_310.wav
272,M,62175,wav16_cut/p272_380.wav
249,F,62175,wav16_cut/p249_184.wav
248,F,62176,wav16_cut/p248_353.wav
284,M,62177,wav16_cut/p284_142.wav
317,F,62178,wav16_cut/p317_287.wav
258,M,62181,wav16_cut/p258_009.wav
227,M,62184,wav16_cut/p227_020.wav
270,M,62186,wav16_cut/p270_048.wav
259,M,62189,wav16_cut/p259_120.wav
300,F,62189,wav16_cut/p300_189.wav
255,M,62190,wav16_cut/p255_175.wav
246,M,62193,wav16_cut/p246_197.wav
249,F,62196,wav16_cut/p249_312.wav
243,M,62201,wav16_cut/p243_123.wav
305,F,62205,wav16_cut/p305_014.wav
278,M,62206,wav16_cut/p278_332.wav
261,F,62208,wav16_cut/p261_072.wav
276,F,62208,wav16_cut/p276_432.wav
230,F,62208,wav16_cut/p230_211.wav
264,F,62208,wav16_cut/p264_394.wav
297,F,62208,wav16_cut/p297_058.wav
308,F,62300,wav16_cut/p308_085.wav
265,F,62303,wav16_cut/p265_231.wav
274,M,62306,wav16_cut/p274_248.wav
245,M,62307,wav16_cut/p245_304.wav
234,F,62308,wav16_cut/p234_055.wav
341,F,62308,wav16_cut/p341_196.wav
238,F,62311,wav16_cut/p238_163.wav
266,F,62311,wav16_cut/p266_095.wav
341,F,62317,wav16_cut/p341_347.wav
259,M,62317,wav16_cut/p259_458.wav
326,M,62319,wav16_cut/p326_137.wav
247,M,62322,wav16_cut/p247_064.wav
376,M,62323,wav16_cut/p376_018.wav
230,F,62325,wav16_cut/p230_417.wav
311,M,62328,wav16_cut/p311_013.wav
316,M,62330,wav16_cut/p316_122.wav
306,F,62331,wav16_cut/p306_162.wav
297,F,62336,wav16_cut/p297_031.wav
317,F,62338,wav16_cut/p317_330.wav
297,F,62339,wav16_cut/p297_027.wav
307,F,62344,wav16_cut/p307_402.wav
330,F,62344,wav16_cut/p330_196.wav
300,F,62347,wav16_cut/p300_097.wav
301,F,62350,wav16_cut/p301_346.wav
298,M,62350,wav16_cut/p298_012.wav
268,F,62351,wav16_cut/p268_332.wav
241,M,62357,wav16_cut/p241_308.wav
313,F,62358,wav16_cut/p313_369.wav
270,M,62360,wav16_cut/p270_034.wav
265,F,62361,wav16_cut/p265_189.wav
259,M,62361,wav16_cut/p259_317.wav
362,F,62368,wav16_cut/p362_007.wav
279,M,62370,wav16_cut/p279_005.wav
237,M,62372,wav16_cut/p237_345.wav
256,M,62373,wav16_cut/p256_308.wav
274,M,62376,wav16_cut/p274_399.wav
310,F,62377,wav16_cut/p310_152.wav
301,F,62379,wav16_cut/p301_382.wav
262,F,62469,wav16_cut/p262_108.wav
234,F,62471,wav16_cut/p234_053.wav
274,M,62472,wav16_cut/p274_143.wav
293,F,62473,wav16_cut/p293_002.wav
351,F,62477,wav16_cut/p351_185.wav
330,F,62478,wav16_cut/p330_210.wav
301,F,62481,wav16_cut/p301_389.wav
306,F,62484,wav16_cut/p306_068.wav
376,M,62485,wav16_cut/p376_002.wav
347,M,62485,wav16_cut/p347_172.wav
226,M,62487,wav16_cut/p226_054.wav
330,F,62488,wav16_cut/p330_135.wav
226,M,62493,wav16_cut/p226_220.wav
259,M,62493,wav16_cut/p259_017.wav
301,F,62493,wav16_cut/p301_301.wav
303,F,62494,wav16_cut/p303_076.wav
295,F,62496,wav16_cut/p295_029.wav
300,F,62496,wav16_cut/p300_344.wav
271,M,62497,wav16_cut/p271_393.wav
226,M,62497,wav16_cut/p226_239.wav
248,F,62500,wav16_cut/p248_122.wav
306,F,62505,wav16_cut/p306_144.wav
306,F,62508,wav16_cut/p306_048.wav
298,M,62509,wav16_cut/p298_347.wav
262,F,62510,wav16_cut/p262_007.wav
323,F,62512,wav16_cut/p323_052.wav
341,F,62514,wav16_cut/p341_188.wav
341,F,62514,wav16_cut/p341_366.wav
256,M,62515,wav16_cut/p256_306.wav
260,M,62518,wav16_cut/p260_065.wav
245,M,62518,wav16_cut/p245_261.wav
227,M,62520,wav16_cut/p227_244.wav
295,F,62522,wav16_cut/p295_056.wav
298,M,62528,wav16_cut/p298_319.wav
297,F,62532,wav16_cut/p297_148.wav
236,F,62536,wav16_cut/p236_209.wav
246,M,62539,wav16_cut/p246_040.wav
263,M,62542,wav16_cut/p263_188.wav
300,F,62549,wav16_cut/p300_330.wav
240,F,62640,wav16_cut/p240_014.wav
248,F,62640,wav16_cut/p248_029.wav
305,F,62643,wav16_cut/p305_025.wav
234,F,62646,wav16_cut/p234_265.wav
308,F,62646,wav16_cut/p308_101.wav
293,F,62646,wav16_cut/p293_200.wav
228,F,62647,wav16_cut/p228_192.wav
308,F,62650,wav16_cut/p308_197.wav
228,F,62650,wav16_cut/p228_251.wav
249,F,62652,wav16_cut/p249_338.wav
238,F,62652,wav16_cut/p238_214.wav
297,F,62653,wav16_cut/p297_404.wav
256,M,62657,wav16_cut/p256_259.wav
233,F,62659,wav16_cut/p233_095.wav
234,F,62660,wav16_cut/p234_200.wav
282,F,62660,wav16_cut/p282_006.wav
341,F,62661,wav16_cut/p341_136.wav
300,F,62664,wav16_cut/p300_048.wav
351,F,62666,wav16_cut/p351_014.wav
238,F,62669,wav16_cut/p238_356.wav
270,M,62670,wav16_cut/p270_232.wav
275,M,62671,wav16_cut/p275_012.wav
329,F,62672,wav16_cut/p329_326.wav
297,F,62674,wav16_cut/p297_285.wav
374,M,62675,wav16_cut/p374_369.wav
308,F,62675,wav16_cut/p308_137.wav
316,M,62681,wav16_cut/p316_235.wav
246,M,62682,wav16_cut/p246_013.wav
347,M,62683,wav16_cut/p347_013.wav
234,F,62683,wav16_cut/p234_180.wav
238,F,62685,wav16_cut/p238_116.wav
306,F,62686,wav16_cut/p306_344.wav
303,F,62687,wav16_cut/p303_102.wav
258,M,62693,wav16_cut/p258_133.wav
248,F,62694,wav16_cut/p248_025.wav
333,F,62695,wav16_cut/p333_007.wav
248,F,62697,wav16_cut/p248_247.wav
248,F,62698,wav16_cut/p248_168.wav
271,M,62708,wav16_cut/p271_143.wav
314,F,62709,wav16_cut/p314_083.wav
245,M,62720,wav16_cut/p245_201.wav
326,M,62809,wav16_cut/p326_378.wav
260,M,62810,wav16_cut/p260_304.wav
307,F,62815,wav16_cut/p307_392.wav
316,M,62819,wav16_cut/p316_393.wav
305,F,62820,wav16_cut/p305_035.wav
272,M,62821,wav16_cut/p272_082.wav
238,F,62821,wav16_cut/p238_029.wav
245,M,62822,wav16_cut/p245_257.wav
334,M,62824,wav16_cut/p334_370.wav
293,F,62827,wav16_cut/p293_390.wav
233,F,62828,wav16_cut/p233_261.wav
256,M,62829,wav16_cut/p256_072.wav
293,F,62830,wav16_cut/p293_395.wav
301,F,62836,wav16_cut/p301_205.wav
300,F,62840,wav16_cut/p300_098.wav
225,F,62842,wav16_cut/p225_239.wav
237,M,62842,wav16_cut/p237_291.wav
298,M,62848,wav16_cut/p298_068.wav
303,F,62850,wav16_cut/p303_174.wav
326,M,62857,wav16_cut/p326_167.wav
266,F,62857,wav16_cut/p266_297.wav
300,F,62858,wav16_cut/p300_216.wav
253,F,62858,wav16_cut/p253_262.wav
273,M,62859,wav16_cut/p273_291.wav
313,F,62860,wav16_cut/p313_182.wav
306,F,62861,wav16_cut/p306_103.wav
252,M,62861,wav16_cut/p252_009.wav
245,M,62861,wav16_cut/p245_053.wav
341,F,62863,wav16_cut/p341_158.wav
297,F,62865,wav16_cut/p297_239.wav
364,M,62865,wav16_cut/p364_146.wav
269,F,62868,wav16_cut/p269_268.wav
293,F,62878,wav16_cut/p293_213.wav
301,F,62881,wav16_cut/p301_054.wav
361,F,62881,wav16_cut/p361_012.wav
228,F,62882,wav16_cut/p228_002.wav
255,M,62885,wav16_cut/p255_038.wav
301,F,62886,wav16_cut/p301_318.wav
300,F,62887,wav16_cut/p300_390.wav
295,F,62887,wav16_cut/p295_012.wav
323,F,62887,wav16_cut/p323_206.wav
293,F,62888,wav16_cut/p293_130.wav
297,F,62891,wav16_cut/p297_212.wav
268,F,62891,wav16_cut/p268_242.wav
274,M,62979,wav16_cut/p274_334.wav
265,F,62980,wav16_cut/p265_051.wav
301,F,62981,wav16_cut/p301_208.wav
335,F,62985,wav16_cut/p335_191.wav
376,M,62985,wav16_cut/p376_086.wav
316,M,62990,wav16_cut/p316_209.wav
298,M,62991,wav16_cut/p298_396.wav
303,F,62993,wav16_cut/p303_090.wav
256,M,62996,wav16_cut/p256_249.wav
293,F,63000,wav16_cut/p293_013.wav
304,M,63001,wav16_cut/p304_166.wav
234,F,63003,wav16_cut/p234_264.wav
281,M,63003,wav16_cut/p281_424.wav
226,M,63004,wav16_cut/p226_206.wav
298,M,63006,wav16_cut/p298_055.wav
306,F,63009,wav16_cut/p306_349.wav
278,M,63012,wav16_cut/p278_080.wav
307,F,63017,wav16_cut/p307_171.wav
282,F,63021,wav16_cut/p282_295.wav
260,M,63023,wav16_cut/p260_014.wav
298,M,63026,wav16_cut/p298_200.wav
308,F,63027,wav16_cut/p308_138.wav
293,F,63030,wav16_cut/p293_132.wav
